id,현재가,전일비,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,label
1651,19500.0,11.145,0.0,98.0,500.0,0.0,0.223,,,0
1652,17152.356,153.278,500.0,2587.036,15082.0,1.588,101160.132,63.524,4.9,0
1653,2980.905,30.21,500.0,770.167,25832.0,3.692,93170.294,4.768,8.71,0
1654,1114.452,71.396,500.0,353.517,31743.0,0.604,311040.501,-9.693,-9.61,0
1655,3000.0,0.0,500.0,540.0,18000.0,5.49,0.0,-2.71,-28.99,1
1656,1140.927,17.07,100.0,568.463,49784.0,2.117,111944.686,34.571,8.65,0
1657,12310.031,45.0,0.0,184.223,1500.0,0.0,89.836,,,0
1658,8590.988,104.043,0.0,89.111,1040.0,2.412,3289.731,,,0
1659,10035.413,182.795,500.0,60.265,600.0,0.16,105260.513,98.384,,0
1660,8764.773,11.46,500.0,1385.589,15809.0,3.294,30714.503,9.665,7.27,2
1661,5793.029,62.544,100.0,765.526,13217.0,1.036,58798.411,-21.22,-39.36,0
1662,37597.535,170.808,0.0,75.111,200.0,0.0,3.509,,,0
1663,14202.151,154.537,500.0,1824.138,12843.0,7.093,52911.323,11.835,15.49,0
1664,73855.727,722.291,5000.0,3121.341,4227.0,3.811,2198.905,13.039,,0
1665,60987.417,568.926,500.0,6837.839,11212.0,1.789,198130.41,105.516,13.92,0
1666,7930.266,1468.283,100.0,4096.322,51660.0,0.14,9568927.479,,,2
1667,35151.246,856.973,500.0,43087.566,122577.0,14.737,1135591.341,-51.921,-14.56,2
1668,14895.525,85.679,0.0,149.0,1000.0,0.0,213.303,,,0
1669,4072.528,43.086,0.0,392.809,9650.0,0.01,116515.913,,,2
1670,56709.745,241.436,5000.0,15421.997,27195.0,7.809,114379.601,23.578,1.99,0
1671,7357.002,8.116,500.0,1318.289,17916.0,0.85,94803.286,12.303,6.22,0
1672,3131.641,72.756,500.0,2215.093,70746.0,4.667,122739.659,-9.404,-12.05,2
1673,27197.856,144.945,0.0,1707.857,6280.0,0.03,781.459,,,0
1674,24195.09,582.773,5000.0,747.281,3090.0,1.111,2621.736,590.123,0.07,0
1675,7816.062,13.833,500.0,4735.637,60589.0,2.844,144092.944,-47.369,-1.86,2
1676,3034.633,36.482,500.0,342.463,11277.0,3.712,29448.436,-22.99,-2.35,0
1677,9875.0,0.0,0.0,592.0,6000.0,0.0,0.0,,,1
1678,910.346,10.903,500.0,291.697,32000.0,0.682,156655.195,-5.175,-15.16,2
1679,10203.648,266.337,0.0,51.111,500.0,0.0,13071.573,,,0
1680,66501.4,279.109,5000.0,2009.042,3022.0,45.171,1689.375,5.384,,2
1681,11766.586,59.002,0.0,305.889,2600.0,0.0,365.228,,,0
1682,33150.546,617.264,5000.0,6311.175,19038.0,9.64,35538.174,1.584,16.34,2
1683,5747.067,54.078,500.0,1110.302,19321.0,3.888,83074.501,31.233,3.22,0
1684,1049.537,3.875,500.0,347.92,33174.0,3.264,177893.522,4.627,13.07,2
1685,15322.965,669.264,500.0,7392.891,48249.0,6.672,976777.416,6.964,24.86,0
1686,6310.446,165.761,0.0,63.111,1000.0,0.0,29974.349,,,0
1687,218222.907,3000.0,5000.0,205752.09,94285.0,37.267,97331.009,8.298,6.8,0
1688,17176.663,876.971,100.0,1407.561,8196.0,2.612,287991.854,,25.55,2
1689,3899.058,25.385,100.0,2076.958,53267.0,19.816,41726.915,49.353,4.97,0
1690,32989.995,132.311,0.0,58.0,175.0,0.0,450.855,,,0
1691,15454.948,1076.32,500.0,2386.385,15442.0,4.065,929539.348,-234.165,-4.0,0
1692,6794.316,104.615,0.0,798.226,11750.0,0.93,21568.395,,,0
1693,7455.022,58.366,500.0,2294.141,30769.0,1.68,54232.252,18.876,4.7,2
1694,10737.214,20.557,0.0,118.0,1100.0,0.0,2597.124,,,2
1695,8902.275,141.626,0.0,89.111,1000.0,0.0,2.0,,,0
1696,45754.0,140.736,500.0,95268.32,208218.0,16.943,401856.62,5.61,30.32,2
1697,10665.214,65.949,500.0,863.71,8099.0,0.544,24795.619,-36.399,-5.72,0
1698,10439.702,338.68,500.0,2529.76,24233.0,0.196,46576.682,-8.859,-40.18,2
1699,7400.715,5.4,0.0,34.0,460.0,0.0,13494.14,,,0
1700,5091.844,43.728,0.0,51.0,1000.0,0.0,2140.191,,,0
1701,15848.636,48.051,1000.0,8272.907,52200.0,2.011,57811.722,-16.739,-35.07,0
1702,10635.484,345.515,1000.0,21228.825,199603.0,18.365,5982403.835,9.147,15.29,2
1703,9235.603,138.885,0.0,65.111,700.0,0.0,2.0,,,0
1704,13702.018,89.265,500.0,1250.582,9125.0,1.272,23601.82,7.684,16.03,0
1705,30274.036,285.863,500.0,4840.846,15989.0,2.28,90403.461,65.247,4.05,0
1706,2822.487,76.986,500.0,792.023,28048.0,0.0,138782.672,-34.843,-3.04,0
1707,6019.829,31.036,500.0,1106.077,18377.0,0.588,123339.309,,,2
1708,27747.027,331.144,500.0,7337.593,26444.0,19.624,324628.277,16.305,32.06,0
1709,12315.535,61.167,0.0,74.0,600.0,0.0,16.098,,,0
1710,16472.072,356.844,500.0,10318.978,62645.0,7.031,55354.576,10.019,4.83,0
1711,10995.993,108.345,500.0,1622.582,14758.0,2.582,335162.005,132.482,4.03,2
1712,522.338,12.774,100.0,354.718,67963.0,0.927,212683.004,20.09,16.15,0
1713,22327.228,1205.092,500.0,8418.935,37700.853,6.746,177493.379,-30.419,-32.29,2
1714,9989.262,124.082,0.0,80.111,800.0,0.0,12385.283,,,0
1715,13338.988,50.485,0.0,184.0,1380.0,0.033,4170.097,,,0
1716,26720.891,226.991,500.0,4577.917,17133.0,2.371,66580.646,13.4,13.58,0
1717,34763.925,717.035,0.0,347.743,1000.0,0.0,503.999,,,2
1718,2112.386,5.4,100.0,156.366,7410.0,0.01,8563.28,162.492,1.16,0
1719,11063.898,81.22,500.0,3041.072,27484.0,10.818,59969.533,17.96,10.75,0
1720,4090.855,28.656,100.0,3093.049,75614.0,0.548,1476922.664,-95.138,-4.51,2
1721,3320.0,0.0,100.0,522.0,15730.0,0.0,0.0,-20.75,-10.33,1
1722,12018.217,105.126,0.0,975.86,8120.0,0.201,67634.667,,,0
1723,35010.772,617.245,5000.0,901.536,2575.0,4.791,28612.845,18.783,,0
1724,7786.932,48.084,0.0,486.843,6250.0,0.0,474173.494,,,0
1725,8432.291,150.031,100.0,1907.015,22618.0,0.42,197338.077,15.36,26.22,0
1726,9627.019,874.481,0.0,96.003,1000.0,0.0,43457.099,,,0
1727,2129.128,11.986,500.0,851.651,40000.0,1.406,73199.996,106.456,1.34,0
1728,98417.9,672.512,0.0,1380.729,1403.0,0.0,247.546,,,2
1729,11022.096,89.897,0.0,138.889,1260.0,0.0,18325.273,,,2
1730,3945.33,8.571,0.0,1634.243,41430.0,0.07,197280.179,,,0
1731,3877.596,55.732,100.0,917.899,23664.0,0.597,40793.121,46.161,16.37,0
1732,11654.115,58.046,0.0,127.889,1100.0,0.0,1036.685,,,2
1733,74195.146,562.018,5000.0,3368.726,4541.0,75.322,1345.74,16.48,19.24,2
1734,17942.742,235.091,500.0,3888.74,21672.0,21.902,78816.658,16.723,13.12,0
1735,5687.627,24.913,200.0,2583.988,45437.0,4.997,51503.907,42.443,2.19,2
1736,10331.687,0.0,0.0,103.111,1000.0,0.0,0.0,,,1
1737,37381.863,285.163,5000.0,3737.186,9999.0,9.871,23920.955,5.323,7.94,0
1738,16278.609,154.213,500.0,1984.513,12191.0,0.434,75522.592,28.561,11.62,2
1739,28537.282,168.445,5000.0,55933.072,196000.0,47.052,444119.121,8.415,28.32,0
1740,18682.827,233.767,500.0,1617.394,8657.0,0.0,19189.039,-18.913,-18.25,0
1741,29263.745,341.828,500.0,15045.67,51414.0,7.786,256583.596,9.436,25.51,0
1742,51532.614,10.4,0.0,5697.746,11056.223,0.0,10130.669,,,2
1743,5305.996,65.996,500.0,760.265,14331.0,51.05,8079.491,-42.788,-2.08,2
1744,6047.111,62.684,1000.0,4701.8,77752.0,14.747,187214.673,-12.314,-19.67,2
1745,19179.04,315.48,500.0,1885.793,9833.0,0.604,81216.41,6.176,31.25,0
1746,2204.93,8.728,500.0,976.338,44282.0,6.49,44912.062,3.84,10.97,0
1747,3227.334,30.297,500.0,968.327,30011.0,0.649,37492.361,13.562,10.65,0
1748,9584.777,44.836,0.0,191.523,2000.0,0.0,563429.447,,,2
1749,13719.165,79.165,5000.0,3025.467,22053.0,1.89,4887.152,5.77,5.67,2
1750,6468.147,86.311,500.0,2374.813,36720.0,1.67,69561.356,9.656,8.44,0
1751,12215.769,46.326,0.0,73.0,600.0,0.0,411.899,,,2
1752,5434.282,116.691,500.0,525.062,9660.0,1.931,16371.981,-10.655,-29.3,0
1753,2128.815,11.185,100.0,74.0,3460.0,0.01,14437.053,-532.204,,0
1754,10670.462,184.585,0.0,288.303,2700.0,0.0,7876.624,,,0
1755,90344.581,166.872,5000.0,26360.04,29177.0,19.739,59887.274,15.948,3.94,0
1756,2470.0,0.0,500.0,237.0,9611.0,0.68,0.0,-3.08,-45.71,1
1757,12790.077,218.313,0.0,383.78,3000.0,0.0,261.834,,,0
1758,16834.362,179.043,5000.0,26.0,154.0,0.33,138.598,7.435,,0
1759,4908.208,78.208,500.0,1036.276,21117.0,0.586,80779.065,-28.873,-10.32,2
1760,42329.455,296.635,5000.0,12272.042,28991.0,13.501,98050.875,17.184,10.4,2
1761,12430.463,75.232,0.0,1147.295,9228.916,0.065,675008.533,,,0
1762,6803.833,22.089,500.0,1047.892,15400.0,45.449,7688.26,7.654,17.52,2
1763,3332.002,16.899,500.0,370.7,11121.0,2.087,22463.339,-17.176,-2.59,0
1764,14011.319,372.68,500.0,5584.639,39858.0,7.132,95564.1,-28.48,-13.6,2
1765,72376.272,379.455,5000.0,6198.673,8564.0,8.13,3284.35,9.037,4.01,0
1766,70215.691,350.873,500.0,9034.04,12866.0,9.721,53500.099,27.077,2.89,0
1767,7822.386,22.629,0.0,156.111,2000.0,0.0,149939.014,,,0
1768,9151.604,61.665,500.0,1093.415,11952.0,3.247,103085.474,32.339,7.39,2
1769,30939.401,650.546,5000.0,11992.161,38760.0,28.519,276707.52,2.329,25.53,2
1770,8793.037,64.213,500.0,1752.353,19926.0,0.871,20421.371,-4.772,-87.87,2
1771,329058.105,12725.285,2500.0,41336.878,12562.0,17.139,61835.115,49.925,9.89,2
1772,4824.262,176.853,500.0,3405.595,70600.0,0.451,225280.522,,,0
1773,405621.723,3158.452,5000.0,24672.369,6083.0,16.613,7624.419,21.248,5.17,0
1774,12478.745,18.745,500.0,1753.495,14053.0,5.24,5294.691,-7.653,-10.71,2
1775,164.603,2.397,0.0,480.808,291932.0,0.0,3174718.913,12.661,1.16,0
1776,7171.115,18.885,500.0,1124.223,15678.0,6.28,5613.167,8.461,17.76,2
1777,780.703,12.411,0.0,419.78,53744.0,3.68,163851.598,6.972,6.34,0
1778,12759.825,31.6,2500.0,2935.711,23009.0,0.0,44440.47,-13.22,-9.81,2
1779,11600.0,0.0,500.0,5438.0,46877.0,0.33,0.0,-4.46,-722.14,1
1780,4103.367,107.826,500.0,615.597,15000.0,2.189,56733.483,-17.46,-6.47,2
1781,1017.002,36.899,0.0,101.7,10000.0,0.1,327392.841,,,0
1782,11019.405,68.291,500.0,2318.247,21040.0,0.221,37657.056,34.762,12.06,2
1783,679.191,3.143,500.0,3209.846,472590.0,6.76,1078790.34,33.96,1.52,0
1784,18539.305,71.111,500.0,1154.282,6227.0,0.193,37860.726,231.738,0.84,2
1785,9648.132,78.54,0.0,251.223,2600.0,0.0,6917.943,,,0
1786,9505.022,90.595,500.0,115.523,1212.0,0.042,484.56,17.315,,2
1787,13276.036,178.884,0.0,2230.13,16800.0,0.21,414551.187,,,2
1788,10319.795,31.289,200.0,79.889,774.0,0.164,1550.951,5.07,,0
1789,17084.243,141.391,500.0,1560.059,9132.0,3.116,19870.264,-8.679,-17.92,0
1790,5264.537,65.682,500.0,442.677,8405.0,2.788,36383.206,-35.815,,2
1791,5035.224,30.175,500.0,1027.045,20394.0,2.14,575571.18,-12.653,-28.71,0
1792,2871.623,52.404,500.0,693.485,24155.0,2.321,675928.965,10.112,14.59,2
1793,111561.673,241.128,5000.0,40296.948,36121.0,63.387,76866.04,4.195,,2
1794,10767.142,34.561,0.0,167.0,1550.0,0.17,22306.532,,,0
1795,9010.574,57.816,0.0,89.746,1000.0,0.0,0.366,,,0
1796,883.09,26.69,500.0,353.442,40000.0,2.76,905854.806,-0.19,-244.03,0
1797,103298.658,7.002,0.0,10052.14,9730.885,1.4,438491.245,,,2
1798,7428.015,63.867,500.0,1946.512,26200.0,1.752,128388.292,30.075,3.07,2
1799,1938.481,10.15,100.0,857.303,44216.0,2.622,52164.813,22.54,7.34,2
1800,3838.328,79.597,500.0,255.889,6669.0,0.509,301185.681,-1.199,-131.3,0
1801,2784.079,81.308,500.0,3097.686,111252.0,1.061,605564.655,29.938,18.57,2
1802,4097.944,8.171,500.0,410.111,10000.0,2.104,17136.238,-8.926,-6.2,0
1803,2165.33,25.227,500.0,466.177,21535.0,1.61,44920.624,-32.319,-1.56,0
1804,2752.675,551.561,500.0,1079.627,39215.0,1.353,17321390.709,91.755,1.59,2
1805,19548.716,0.0,0.0,195.443,1000.0,0.0,0.0,,,1
1806,10625.619,171.641,0.0,76.223,720.0,0.0,1763.421,,,0
1807,15938.387,163.996,5000.0,827.975,5192.0,1.211,12966.676,9.577,15.06,0
1808,6977.229,18.328,0.0,140.0,2000.0,0.0,6.786,,,0
1809,1641.85,121.816,500.0,779.131,47475.0,1.377,3743388.626,273.64,0.25,0
1810,4404.894,340.833,500.0,1068.731,24268.0,5.349,4572799.319,6.831,10.3,0
1811,6539.2,20.315,500.0,1842.871,28187.0,3.068,9699.497,-12.478,-4.18,2
1812,16283.005,562.722,500.0,2073.955,12736.0,32.163,102045.566,60.532,10.18,0
1813,1505.0,0.0,100.0,1208.0,80294.0,1.67,0.0,8.75,43.26,1
1814,108379.763,731.69,500.0,17627.239,16264.0,27.169,93739.532,7.543,26.7,0
1815,10252.051,107.949,500.0,487.285,4757.0,1.633,5647.502,23.3,7.51,0
1816,20639.882,304.546,500.0,2948.949,14288.0,12.266,34777.136,6.298,13.14,0
1817,4289.757,28.674,500.0,369.031,8611.0,2.97,36218.202,24.237,3.4,2
1818,102881.656,22.771,0.0,35460.418,34466.863,0.0,182778.206,,,2
1819,6224.109,61.176,500.0,2416.787,38826.0,3.648,235758.451,8.629,9.41,0
1820,9546.733,184.985,0.0,257.557,2700.0,0.0,10693.274,,,0
1821,101028.237,995.109,500.0,19448.999,19251.0,2.65,497511.094,290.309,10.56,2
1822,3649.687,15.802,500.0,8867.504,242969.0,9.89,112245.117,62.924,1.25,2
1823,2707.427,136.327,500.0,845.935,31249.0,0.349,1141538.408,15.474,15.08,2
1824,2088.116,25.227,500.0,530.958,25429.0,15.96,68878.391,-1.888,-55.96,0
1825,17447.736,58.178,500.0,2477.32,14198.979,3.031,204960.774,5.213,33.27,0
1826,28092.854,42.854,200.0,29471.68,104909.0,8.532,47380.346,17.406,2.42,2
1827,3652.944,4.843,2500.0,2278.132,62368.0,2.358,61043.624,5.065,7.11,0
1828,7341.6,60.629,500.0,541.937,7379.0,0.506,17128.128,10.862,7.71,0
1829,1842.41,45.416,500.0,345.38,18724.0,36.95,824130.438,23.32,3.41,2
1830,13421.546,1463.652,500.0,511.35,3806.0,2.538,268362.255,45.804,1.81,0
1831,8413.916,82.198,0.0,773.892,9200.0,0.043,24924.079,,,0
1832,990.061,36.061,500.0,699.771,70713.0,2.49,555521.603,-6.875,-25.55,2
1833,22585.009,226.136,500.0,3678.601,16287.0,4.46,9135.697,-31.279,-22.27,0
1834,15443.159,0.0,0.0,154.443,1000.0,0.0,0.0,,,1
1835,675270.52,7984.699,500.0,179808.867,26628.0,5.03,878192.072,476.215,2.94,0
1836,6887.456,62.544,500.0,925.746,13446.0,1.12,3462.259,4.757,5.84,0
1837,13300.185,538.328,0.0,132.669,1000.0,0.0,9.223,,,0
1838,4142.699,58.415,500.0,412.714,9960.0,3.699,23987.92,8.647,7.33,0
1839,878.124,21.248,500.0,2116.622,241059.0,0.949,990968.415,-4.962,-40.28,2
1840,2887.128,63.8,500.0,1939.086,67162.0,4.636,220275.562,-7.722,-21.83,2
1841,5250.109,108.499,500.0,1679.81,32000.0,3.849,278716.601,525.011,-0.19,2
1842,3260.0,0.0,500.0,875.0,26850.0,0.45,0.0,-44.05,-1.46,1
1843,1785.861,4.271,500.0,347.254,19427.0,2.93,17904.462,-1.39,,0
1844,22817.786,37.26,0.0,160.0,700.0,0.0,5.557,,,0
1845,8497.771,41.115,5000.0,395.889,4654.0,3.758,18497.54,6.399,10.36,0
1846,39023.761,511.524,100.0,18288.65,46865.0,1.171,2677776.849,-5.098,,2
1847,17501.932,69.229,0.0,2030.432,11600.0,0.01,2855.515,,,0
1848,10291.491,199.221,0.0,103.111,1000.0,0.0,8087.374,,,0
1849,2589.6,2.944,100.0,765.063,29543.0,0.929,16501.923,14.549,12.98,2
1850,23633.436,138.855,5000.0,654.003,2768.0,12.109,1385.061,3.986,,0
1851,4011.099,35.0,0.0,80.0,2000.0,0.0,2762.844,,,2
1852,7689.532,64.563,0.0,46.0,600.0,0.0,464.602,,,2
1853,9831.53,54.074,0.0,74.0,750.0,0.0,1826.216,,,0
1854,10902.44,340.393,0.0,22.0,200.0,0.0,257.755,,,0
1855,10081.185,28.815,0.0,50.0,500.0,0.0,16.961,,,0
1856,1090.975,11.363,100.0,626.337,57428.0,1.519,62839.941,9.486,8.54,0
1857,17070.673,130.487,0.0,597.557,3500.0,0.089,9732.143,,,0
1858,3138.075,144.2,2500.0,2590.017,82534.0,3.912,3850755.227,3.688,19.28,0
1859,8957.036,39.545,500.0,873.338,9749.0,0.836,35164.197,53.632,3.7,0
1860,40599.673,333.109,500.0,8119.935,20000.0,31.468,16594.885,11.498,8.46,2
1861,4101.402,259.759,1000.0,1022.886,24939.0,1.022,2787814.444,146.476,0.65,0
1862,18921.556,307.422,500.0,1408.755,7444.0,7.652,40084.026,9.296,23.03,0
1863,7191.918,86.5,500.0,1869.924,26000.0,1.469,270992.386,-9.786,-33.65,0
1864,3640.212,87.426,5000.0,162.411,4463.0,0.24,1188.139,-11.819,-3.96,2
1865,817.728,3.46,500.0,679.983,83174.0,1.623,344054.259,-6.44,-16.95,2
1866,11621.063,287.884,500.0,1427.744,12282.0,2.686,124456.38,-9.306,-28.12,0
1867,20137.817,263.559,0.0,201.115,1000.0,0.0,42.076,,,2
1868,20632.786,10.015,0.0,78.0,380.0,0.0,38.439,,,0
1869,1452.825,123.683,100.0,1490.016,102534.0,0.621,14223036.306,181.599,0.83,0
1870,5174.458,56.656,500.0,528.446,10211.0,3.436,6461.751,-28.745,-2.03,0
1871,4877.002,40.785,500.0,926.4,19000.0,3.374,43947.815,26.506,7.69,0
1872,1072.129,80.1,500.0,929.537,86683.0,3.231,1304335.177,-5.734,-29.59,0
1873,10705.885,6.359,0.0,75.0,700.0,0.0,0.254,,,0
1874,24779.982,408.0,100.0,16051.6,64777.0,71.236,241935.759,21.289,38.33,2
1875,17171.255,12.089,5000.0,3318.617,19328.0,0.342,11010.501,8.714,10.38,0
1876,3647.856,5.487,100.0,1514.143,41503.0,0.202,67939.701,-26.244,-40.28,0
1877,11893.173,123.142,500.0,1313.206,11042.0,5.149,45461.773,7.353,7.66,2
1878,889.0,0.0,100.0,965.0,108583.0,0.67,0.0,-13.07,-17.2,1
1879,160.589,2.634,100.0,568.878,354151.0,0.292,1881288.471,-5.732,-30.87,0
1880,8337.786,22.771,0.0,167.0,2000.0,0.0,2.0,,,0
1881,19032.975,93.16,5000.0,196.286,1032.0,12.043,1783.957,-1.629,,2
1882,3922.887,83.877,500.0,329.494,8397.0,3.532,141057.291,-51.615,-1.42,0
1883,2076.829,4.843,100.0,166.0,8004.0,0.15,7776.061,86.537,,0
1884,8081.145,36.656,500.0,1865.563,23086.0,6.102,17193.313,4.106,12.14,0
1885,14273.142,33.72,500.0,1627.091,11400.0,1.874,11800.873,4.358,15.03,0
1886,4174.637,74.653,500.0,2290.737,54878.0,5.93,1184675.501,-19.065,-13.76,2
1887,10744.993,140.007,0.0,59.111,550.0,0.0,1931.499,,,0
1888,8178.633,221.398,100.0,1417.169,17330.0,2.969,152766.253,8.019,12.89,0
1889,227000.0,55.727,500.0,107541.0,47375.0,52.264,47642.516,8.97,9.7,0
1890,9875.529,169.702,0.0,197.177,2000.0,6.89,83946.308,,,0
1891,10519.956,92.304,500.0,2266.946,21550.0,1.143,110216.31,-14.159,-54.47,0
1892,2826.318,114.255,500.0,1366.753,48350.0,18.134,182038.827,4.396,15.38,0
1893,9963.227,1648.75,500.0,1555.384,15612.0,1.182,15795428.984,-15.373,-8.03,0
1894,20547.132,279.137,0.0,1026.94,5000.0,0.0,1859.128,,,0
1895,9750.458,184.947,500.0,1145.077,11740.0,2.709,83758.532,5.671,12.72,2
1896,5907.802,56.656,500.0,909.226,15393.0,1.947,39247.188,4.817,,0
1897,602.143,2.143,500.0,838.031,139120.0,1.154,181114.812,-30.107,-3.39,2
1898,15453.659,409.297,0.0,77.223,500.0,0.0,2525.014,,,0
1899,11190.289,156.429,0.0,738.86,6600.0,0.041,29582.018,,,0
1900,6992.786,38.359,0.0,154.0,2200.0,0.011,17786.348,,,0
1901,1642.821,63.114,0.0,1575.598,95891.0,33.137,9429402.072,10.205,4.05,0
1902,15482.893,41.429,100.0,5506.14,35562.0,7.082,8917.893,4.718,12.72,0
1903,1054.819,6.697,500.0,2517.609,238684.0,5.11,122154.347,-58.599,-0.56,0
1904,16096.249,215.227,500.0,2624.364,16304.0,9.606,11142.981,5.107,5.31,2
1905,3699.858,63.485,0.0,81.111,2200.0,0.0,4792.539,,,0
1906,162.614,13.728,0.0,2434.205,1497000.0,0.0,157218905.0,,,2
1907,54741.436,603.146,100.0,450459.904,822887.0,72.097,591144.323,6.795,,0
1908,105605.229,63.031,0.0,1219.889,1155.0,0.074,639.814,,,2
1909,8210.0,6.13,0.0,41.0,500.0,0.0,241.854,,,0
1910,6232.513,103.627,500.0,6355.656,101976.0,0.832,159257.773,1.9,21.48,2
1911,3289.058,9.843,5000.0,2112.801,64243.0,1.741,14214.799,1.451,20.91,0
1912,10745.704,167.686,0.0,79.223,740.0,0.0,250.388,,,0
1913,10933.932,17.771,0.0,142.223,1300.0,0.0,0.889,,,0
1914,6510.414,150.7,500.0,310.338,4769.0,1.136,7159.215,10.867,13.9,0
1915,4594.2,18.571,1000.0,2282.6,49690.0,2.959,14424.293,6.518,9.69,0
1916,7859.749,145.824,0.0,836.769,10650.0,0.0,9236.772,,,0
1917,4363.385,103.957,500.0,844.788,19371.0,4.771,14753.581,-18.49,-3.39,2
1918,25070.951,196.99,0.0,501.589,2000.0,0.0,1089.752,,,0
1919,311000.0,2055.727,5000.0,518.0,167.0,51.56,184.446,-3.52,,2
1920,732.0,0.0,500.0,701.0,95732.0,4.76,0.0,-4.41,-17.17,1
1921,10039.747,193.612,0.0,341.414,3400.0,0.0,317139.106,,,0
1922,567.672,17.216,500.0,715.404,125973.0,1.321,686352.993,-6.84,-24.14,0
1923,5161.464,36.656,500.0,606.401,11747.0,2.268,25670.027,-14.962,-3.23,0
1924,5224.633,85.429,500.0,1447.024,27694.0,1.159,233531.891,-227.157,-0.86,0
1925,16239.178,148.624,0.0,11138.03,68588.855,12.392,483.63,,,0
1926,1581.638,72.154,500.0,936.249,59181.0,3.172,787481.856,10.687,14.35,0
1927,12089.86,28.044,0.0,459.366,3800.0,0.0,256.926,,,0
1928,9504.127,342.622,500.0,959.413,10095.0,0.508,155939.503,41.869,5.45,0
1929,8949.2,7.002,500.0,1460.063,16319.0,2.308,9558.613,3.039,16.63,0
1930,2077.229,5.557,500.0,1424.449,68560.0,3.848,86737.595,14.326,4.22,0
1931,19955.323,78.113,500.0,3049.41,15281.0,11.779,41827.735,3.706,35.62,0
1932,11211.46,8.571,500.0,3337.327,29764.0,4.518,117134.525,39.339,5.8,0
1933,14603.864,184.0,5000.0,52255.066,357816.0,19.631,701060.523,-1.701,-26.71,0
1934,2705.0,0.0,500.0,543.0,20059.0,2.93,0.0,-6.22,-28.55,1
1935,21432.736,522.837,500.0,4663.09,21757.0,3.662,116231.475,10.58,19.65,0
1936,1974.424,22.917,100.0,838.989,42493.0,10.5,16914.627,-23.231,,0
1937,26955.573,128.017,5000.0,24883.238,92313.0,7.67,162400.983,1.67,15.67,0
1938,11401.423,877.334,233.436,40.446,357.0,0.35,20608.995,101.796,,0
1939,58015.999,506.291,5000.0,436.303,752.0,1.902,616.187,-46.263,,0
1940,11919.611,62.708,0.0,71.366,600.0,0.0,68.652,,,0
1941,349.0,0.0,500.0,149.0,42609.0,6.25,0.0,-0.2,-139.77,1
1942,101026.053,2507.383,500.0,10215.828,10112.0,11.891,163806.563,25.175,12.51,0
1943,1655.363,21.261,500.0,560.38,33833.0,1.342,120336.733,6.495,9.89,2
1944,10035.778,167.596,500.0,1811.567,18052.0,2.083,24618.292,-62.331,-3.57,0
1945,5900.533,178.366,500.0,585.165,9924.0,0.297,47841.179,7.558,16.51,2
1946,5866.407,151.456,1000.0,1362.125,23217.0,0.266,194742.124,30.237,4.19,0
1947,29435.863,124.718,500.0,1344.515,4568.0,4.394,5390.51,10.264,5.92,2
1948,12338.609,145.266,500.0,1850.419,15000.0,5.981,8960.834,38.8,3.74,2
1949,5307.002,71.884,500.0,1812.212,34148.0,6.299,87866.59,21.147,5.04,0
1950,7705.0,0.0,0.0,46.0,600.0,0.0,0.0,,,1
1951,60311.799,455.073,500.0,6281.5,10415.0,21.513,10394.825,12.897,5.69,0
1952,1614.313,341.319,500.0,759.827,47044.0,1.939,2241599.81,-6.479,-32.77,2
1953,12497.238,172.854,100.0,7817.154,62551.0,4.55,426758.672,65.775,9.3,0
1954,9935.087,67.286,500.0,437.254,4400.0,3.282,5564.722,4.123,7.41,2
1955,48422.753,1388.701,5000.0,10147.222,20956.0,11.589,116244.411,18.065,1.52,0
1956,1537.374,15.275,500.0,444.077,28889.0,1.948,79942.236,53.01,2.56,2
1957,8819.34,49.34,5000.0,1122.568,12729.0,6.63,5254.271,4.864,5.39,2
1958,14919.646,128.759,0.0,154.111,1030.0,0.0,966.594,,,0
1959,7880.769,55.227,5000.0,742.443,9423.0,2.003,5625.169,8.71,4.24,2
1960,1939.502,8.588,100.0,706.871,36454.0,2.35,388881.458,22.039,11.97,2
1961,6410.0,0.0,500.0,4010.0,62557.0,0.12,0.0,-43.02,-46.91,1
1962,2027.056,29.635,500.0,355.777,17558.0,4.945,218697.191,2.865,54.27,2
1963,2173.955,11.185,100.0,96.634,4430.0,0.12,14183.585,,,2
1964,2280.0,0.0,100.0,70.0,3050.0,0.27,0.0,228.0,0.51,1
1965,9001.395,40.28,500.0,2248.404,24983.0,0.33,11503.107,42.063,2.98,2
1966,4328.312,55.052,500.0,1389.018,32089.0,2.273,157092.009,11.665,5.34,2
1967,30077.009,127.009,5000.0,79.254,264.0,0.15,29.762,12.211,,2
1968,530.0,0.0,500.0,116.0,21906.0,2.981,0.0,-0.39,-35.05,1
1969,19921.569,27.316,5000.0,2977.791,14948.0,6.742,12720.837,6.256,3.64,0
1970,12290.465,117.878,0.0,61.366,500.0,0.0,7474.782,,,0
1971,2526.932,55.297,500.0,387.543,15328.0,4.549,46754.948,21.414,18.92,0
1972,11363.774,136.272,0.0,45.111,400.0,0.0,1112.601,,,0
1973,10367.341,95.245,0.0,103.523,1000.0,0.0,20959.377,,,2
1974,21144.273,455.573,500.0,2904.31,13734.0,4.136,31466.995,-16.785,-46.18,2
1975,8588.658,16.357,0.0,103.0,1200.0,0.0,27895.907,,,0
